generated_at,attestation_chain,status,method,iso3,iso2,country,subregion,upgrade_queue_class,source_name,agency,source_url,retrieval_url,retrieval_status,http_status,content_type,retrieval_bytes,retrieval_note,extraction_level,source_evidence_type,source_station_id,source_station_name,station_area,source_station_type,source_station_category,latitude,longitude,coordinate_available,pm25_signal,pollutants_listed,live_pm25_value,source_station_count_claim,source_count_basis,openaq_country_rows,nearest_openaq_location_id,nearest_openaq_location_name,nearest_openaq_distance_km,nearest_openaq_within_5km,best_openaq_name_overlap,name_overlap_with_openaq,non_claim
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,721,Автоматическая станция мониторинга атмосферного воздуха (Beta),,automatic HORIBA marker,horiba,38.82394444,65.76577778,True,True,PM2.5; PM10; SO2; CO,0.001,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6247413,Oqtosh,122.824,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,720,Автоматическая станция мониторинга атмосферного воздуха (Beta),,automatic HORIBA marker,horiba,41.36293651229016,69.38819441667552,True,True,PM2.5; PM10; SO2; CO; NO2; NO; O3,-0.002,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,8881,US Diplomatic Post: Tashkent,9.667,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,719,Автоматическая станция мониторинга атмосферного воздуха (Beta),,automatic HORIBA marker,horiba,41.54916667,60.66055556,True,True,PM2.5; PM10; SO2; CO; NO2; NO; O3,0.007,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6207769,Oqtosh,477.868,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,718,Автоматическая станция мониторинга атмосферного воздуха (Beta),,automatic HORIBA marker,horiba,42.45222222,59.62694444,True,True,PM2.5; PM10; SO2; CO; NO2; NO; O3,0.006,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6207769,Oqtosh,596.106,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,717,Автоматическая станция мониторинга атмосферного воздуха (Beta),,automatic HORIBA marker,horiba,37.21694444,67.26694444,True,True,PM2.5; PM10; SO2; CO; NO2; NO; O3,0.003,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6247413,Oqtosh,322.58,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,716,Автоматическая станция мониторинга атмосферного воздуха (Beta),,automatic HORIBA marker,horiba,39.64444444,66.95638889,True,True,PM2.5; PM10; SO2; CO; NO2; NO; O3,-0.004,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6247413,Oqtosh,93.379,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,715,Автоматическая станция мониторинга атмосферного воздуха (Beta),,automatic HORIBA marker,horiba,40.11638889,67.81916667,True,True,PM2.5; PM10; SO2; CO; NO2; NO; O3,-9999.0,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6247413,Oqtosh,162.757,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,714,Автоматическая станция мониторинга атмосферного воздуха (Beta),,automatic HORIBA marker,horiba,40.50444444,68.79333333,True,True,PM2.5; PM10; SO2; CO; NO2; NO; O3,0.011,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,4902926,Sputnik-4,86.177,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,113,,,station marker,-,41.054103,69.358434,True,False,,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,4902926,Sputnik-4,19.785,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,110,POP №1,,station marker,0.98,37.277773,67.316181,True,False,SO2; NO2,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6247413,Oqtosh,317.868,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,108,Атмосфера ҳавоси мониторинги автоматлаштирилган станцияси,,automatic HORIBA marker,horiba,41.31086,69.24074,True,True,PM2.5; PM10; SO2; CO; NO2; NO; O3,-0.001,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,8881,US Diplomatic Post: Tashkent,6.803,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,107,Атмосфера ҳавоси мониторинги автоматлаштирилган станцияси,,automatic HORIBA marker,,41.328069,69.294476,True,True,PM2.5; PM10; SO2; CO; NO2; NO; O3,0.001,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,8881,US Diplomatic Post: Tashkent,4.722,True,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,69,РОР №5 - Karshi,,station marker,1.50,38.830222,65.787778,True,False,SO2; NO2,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6247413,Oqtosh,121.933,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,68,РОР №1 - Karshi,,station marker,1.41,38.8537569,65.795306,True,False,SO2; NO2,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6247413,Oqtosh,119.267,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,67,РОР №1 - Kitab,,station marker,0.88,39.133714,66.88195,True,False,SO2; NO2,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6247413,Oqtosh,120.061,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,64,РОР №2 - Shakhrisabz,,station marker,1.35,39.075278,66.847778,True,False,SO2; NO2,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6247413,Oqtosh,122.996,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,63,РОР №1 - Shakhrisabz,,station marker,1.32,39.060278,66.828056,True,False,SO2; NO2,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6247413,Oqtosh,123.211,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,62,РОР №2 - Urgench,,station marker,1.83,41.54375,60.629583,True,False,SO2; NO2,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6207769,Oqtosh,480.076,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,61,РОР №1 - Urgench,,station marker,1.77,41.560139,60.626806,True,False,SO2; NO2,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6207769,Oqtosh,480.926,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,60,РОР №4 - Samarkand,,station marker,1.39,39.668056,66.971944,True,False,SO2; NO2,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6247413,Oqtosh,93.798,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,59,РОР №3 - Samarkand,,station marker,0.82,39.639722,66.923056,True,True,PM2.5; PM10; SO2; NO2,0.001,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6247413,Oqtosh,90.878,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,58,РОР №2 - Samarkand,,station marker,2.00,39.666389,66.927778,True,True,PM2.5; SO2; NO2,0.001,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6247413,Oqtosh,90.266,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,57,РОР №1 - Samarkand,,station marker,0.69,39.652778,66.973611,True,False,SO2; NO2; NO,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6247413,Oqtosh,94.467,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,56,РОР №7 - Nukus,,station marker,2.56,42.401667,59.629722,True,False,SO2; NO2,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6207769,Oqtosh,593.459,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,55,РОР №5 - Nukus,,station marker,1.70,42.439444,59.6375,True,False,SO2; NO2; NO,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6207769,Oqtosh,594.705,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,54,РОР №1 - Denau,,station marker,1.23,38.390806,67.910917,True,True,PM2.5; SO2; CO; NO2,0.001,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6247413,Oqtosh,241.444,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,53,РОР №2 - Sariasiya,,station marker,1.99,38.465528,68.017444,True,True,PM2.5; SO2; CO; NO2,0.002,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6247413,Oqtosh,242.344,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,52,РОР №1 - Sariasiya,,station marker,2.09,38.484278,68.082333,True,True,PM2.5; SO2; CO; NO2,0.001,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6247413,Oqtosh,245.15,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,51,РОР №4 - Andijan,,station marker,1.38,40.79875,72.3455,True,False,SO2; NO2,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,4902926,Sputnik-4,265.089,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,50,РОР №3 - Andijan,,station marker,2.67,40.750333,72.34375,True,False,SO2; NO2; NO,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,4902926,Sputnik-4,266.008,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,49,РОР №2 - Andijan,,station marker,1.33,40.768139,72.342861,True,False,SO2; NO2,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,4902926,Sputnik-4,265.532,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,48,РОР №4 - Gulistan,,station marker,0.97,40.491389,68.777222,True,False,SO2; NO2; NO,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,4902926,Sputnik-4,88.073,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,47,РОР №1 - Gulistan,,station marker,0.56,40.517222,68.770833,True,False,SO2; NO2,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,4902926,Sputnik-4,85.734,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,46,РОР №3 - Navoi,,station marker,1.05,40.100669,65.367897,True,False,SO2; NO2,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6207769,Oqtosh,50.375,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,45,РОР №2 - Navoi,,station marker,-,40.116514,65.372264,True,False,,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,6207769,Oqtosh,50.728,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
